word_id,part_of_speech,translation_text,translation_note,image_url,transcription,definition_text,difficulty_level,frequency_percent,sk_wordId,meaning_id
21001,prn,что?,выражает просьбу повторить информацию,//static.skyeng.ru/image/download/project/dictionary/id/144157/width/640/height/480,wɒt,"(informal) used to ask somebody to repeat the information, or to express surprise at hearing it.",1,0.0,31,253624
21001,prn,что?,в вопросительных предложениях,//static.skyeng.ru/image/download/project/dictionary/id/144156/width/640/height/480,wɒt,Used in questions to ask for specific information about something.,1,0.0,31,253623
21002,v,идти,,//static.skyeng.ru/image/download/project/dictionary/id/217713/width/640/height/480,gəʊ,To move from one place to another; to travel.,1,19.2,32,41115
21002,v,ходить,"куда-либо регулярно, с какой-либо целью",//static.skyeng.ru/image/download/project/dictionary/id/65853/width/640/height/480,gəʊ,To travel to a particular place in order to take part in an activity.,0,17.8,32,253995
21002,v,вести,о дороге,//static.skyeng.ru/image/download/project/dictionary/id/102235/width/640/height/480,gəʊ,To lead or afford access from one place to another.,1,16.4,32,41139
21002,v,проходить,"о событии, мероприятии",//static.skyeng.ru/image/download/project/dictionary/id/145495/width/640/height/480,gəʊ,To progress in a certain way.,4,13.7,32,41122
21002,v,становиться,,//static.skyeng.ru/image/download/project/dictionary/id/145494/width/640/height/480,gəʊ,To become different in a particular way.,1,12.3,32,41116
21002,v,проходить,о времени,//static.skyeng.ru/image/download/project/dictionary/id/208687/width/640/height/480,gəʊ,"(of time) to pass, elapse or go by.",0,11.0,32,41130
21002,v,умирать,,//static.skyeng.ru/image/download/project/dictionary/id/17650/width/640/height/480,gəʊ,(informal) to die (usually said to avoid using the word 'die').,1,9.6,32,41131
21003,prn,их,зависимая форма местоимения,//static.skyeng.ru/image/download/project/dictionary/id/221322/width/640/height/480,ðeə,Belonging to or relating to a particular group of people or things that have already been mentioned (dependent form of the pronoun).,1,80.0,33,227868
21003,prn,свой,зависимая форма местоимения,//static.skyeng.ru/image/download/project/dictionary/id/116165/width/640/height/480,ðeə,Used instead of 'his' or 'her' to indicate that something belongs or relates to a person without saying whether that person is a man or a woman (dependent form of the pronoun).,3,20.0,33,237431
21004,md,мочь,быть в состоянии,//static.skyeng.ru/image/download/project/dictionary/id/217286/width/640/height/480,kæn,To be able to do something.,1,49.5,34,231373
21004,md,мочь,иметь возможность что-либо cделать,//static.skyeng.ru/image/download/project/dictionary/id/139146/width/640/height/480,kæn,To have the possibility to do something because of favourable circumstances.,1,29.7,34,234799
21004,md,мочь,иметь разрешение что-либо сделать,//static.skyeng.ru/image/download/project/dictionary/id/100016/width/640/height/480,kæn,To be ​allowed to do something.,2,19.8,34,233728
21004,n,жестяная банка,,//static.skyeng.ru/image/download/project/dictionary/id/228956/width/640/height/480,kæn,"A closed metal container in which something such as food, drink, or paint is put.",2,1.0,34,65988
21004,v,консервировать,,//static.skyeng.ru/image/download/project/dictionary/id/17626/width/640/height/480,kæn,To preserve food or drink in metal containers by storing it without air.,1,0.1,34,65994
21004,v,уволить,амер.; разг.,//static.skyeng.ru/image/download/project/dictionary/id/67140/width/640/height/480,kæn,"(American, informal) to make someone leave their job.",1,0.0,34,65995
21005,prn,кто?,вопросительное местоимение,//static.skyeng.ru/image/download/project/dictionary/id/221417/width/640/height/480,hʊ,"The interrogative pronoun used in questions to ask about the name, identity or function of one or more people.",1,51.0,35,227969
21005,prn,который,относительное местоимение,//static.skyeng.ru/image/download/project/dictionary/id/99871/width/640/height/480,huː,The relative pronoun used at the beginning of the subordinate clause to indicate which kind of person or people you were talking about previously.,1,49.0,35,235200
21006,v,получить,,//static.skyeng.ru/image/download/project/dictionary/id/217705/width/640/height/480,gɛt,"To receive, obtain or be given something.",1,46.1,36,100991
21006,v,становиться,,//static.skyeng.ru/image/download/project/dictionary/id/145613/width/640/height/480,gɛt,To start to be in a certain state or condition or have a certain quality.,1,30.8,36,100992
21006,v,добираться,,//static.skyeng.ru/image/download/project/dictionary/id/18026/width/640/height/480,gɛt,To move to or from a place.,2,11.4,36,100995
21006,v,достать,что-либо откуда-либо,//static.skyeng.ru/image/download/project/dictionary/id/38262/width/640/height/480,gɛt,To go somewhere and bring someone or something back.,2,8.8,36,100996
21006,v,убедить,,//static.skyeng.ru/image/download/project/dictionary/id/86085/width/640/height/480,gɛt,To persuade somebody to do something.,4,1.4,36,101000
21006,v,сделать,"заказать или поручить какую-либо работу кому-либо; добиться, чтобы кто-либо сделал что-либо",//static.skyeng.ru/image/download/project/dictionary/id/20518/width/640/height/480,gɛt,(to get something + past participle) to cause something to happen or be done or dealt with.,1,0.8,36,101002
21006,v,заразиться,,//static.skyeng.ru/image/download/project/dictionary/id/63419/width/640/height/480,gɛt,To become infected with something.,0,0.8,36,101003
21007,cjc,если,,//static.skyeng.ru/image/download/project/dictionary/id/84401/width/640/height/480,ɪf,Used to say that a particular thing can or will happen only after something else happens; on the condition that.,2,52.6,37,227869
21007,cjc,ли,вводит придаточное предложение,//static.skyeng.ru/image/download/project/dictionary/id/144589/width/640/height/480,ɪf,(often used in indirect questions) whether.,3,15.8,37,234364
21007,cjc,если бы,"вводит предложение, выражающее желание или сожаление",//static.skyeng.ru/image/download/project/dictionary/id/106457/width/640/height/480,ɪf,(with past simple tense or past perfect tense) used to   introduce a hypothetical situation.,2,10.5,37,241221
